player_id,web_name,full_name,team_id,team_name,position,now_cost,status,selected_percent,form,points_per_game,total_points,minutes_season,ict_index,influence,creativity,threat,chance_play_next,gw_xmins,gw_fixture,gw_fdr,gw_is_home,news,news_added,gw,generated_utc
728,Röhl,Merlin Röhl,9,Everton,MID,50,a,0.0,0.8,1.0,4,91,3.2,11.4,13.3,7.0,100.0,80.0,Fulham (H),2,1,,2025-10-17T14:00:10.607430Z,11,2025-11-14T06:38:28.636215
314,Leno,Bernd Leno,10,Fulham,GK,50,a,1.5,3.5,3.1,34,990,26.5,265.4,0.0,0.0,,0.0,Everton (A),3,0,,,11,2025-11-14T06:38:28.636215
315,Benda,Steven Benda,10,Fulham,GK,40,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Everton (A),3,0,Has joined Millwall on loan for the rest of the season.,2025-07-28T11:48:41.553663Z,11,2025-11-14T06:38:28.636215
316,Robinson,Antonee Robinson,10,Fulham,DEF,49,i,0.5,0.0,1.0,3,61,4.1,13.6,22.8,4.0,0.0,0.0,Everton (A),3,0,Knee injury - Unknown return date,2025-10-17T01:00:10.471151Z,11,2025-11-14T06:38:28.636215
317,Andersen,Joachim Andersen,10,Fulham,DEF,45,a,2.8,2.5,3.9,39,851,31.1,232.6,31.3,47.0,100.0,80.0,Everton (A),3,0,,2025-10-18T20:00:09.645414Z,11,2025-11-14T06:38:28.636215
318,Bassey,Calvin Bassey,10,Fulham,DEF,45,a,0.6,2.5,2.5,28,908,20.9,166.8,28.5,13.0,,0.0,Everton (A),3,0,,,11,2025-11-14T06:38:28.636215
319,Castagne,Timothy Castagne,10,Fulham,DEF,44,a,0.1,0.8,1.4,10,397,15.8,68.8,52.5,37.0,,0.0,Everton (A),3,0,,,11,2025-11-14T06:38:28.636215
320,Diop,Issa Diop,10,Fulham,DEF,44,a,0.1,0.5,1.3,4,223,4.0,34.0,1.7,4.0,,0.0,Everton (A),3,0,,,11,2025-11-14T06:38:28.636215
321,J.Cuenca,Jorge Cuenca Barreno,10,Fulham,DEF,44,a,0.0,1.0,2.3,7,168,5.1,40.6,4.6,6.0,,0.0,Everton (A),3,0,,,11,2025-11-14T06:38:28.636215
322,Tete,Kenny Tete,10,Fulham,DEF,45,a,0.2,2.8,3.2,26,720,26.3,149.6,69.9,43.0,100.0,80.0,Everton (A),3,0,,2025-09-29T00:30:06.414184Z,11,2025-11-14T06:38:28.636215
323,Amissah,Samuel Amissah,10,Fulham,DEF,39,a,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Everton (A),3,0,,,11,2025-11-14T06:38:28.636215
324,Iwobi,Alex Iwobi,10,Fulham,MID,65,a,1.5,2.5,3.6,40,899,57.5,176.4,300.3,98.0,,0.0,Everton (A),3,0,,,11,2025-11-14T06:38:28.636215
325,Smith Rowe,Emile Smith Rowe,10,Fulham,MID,56,a,0.4,1.0,1.5,16,216,18.0,57.4,58.0,64.0,100.0,80.0,Everton (A),3,0,,2025-10-28T21:00:08.536299Z,11,2025-11-14T06:38:28.636215
326,Adama,Adama Traoré Diarra,10,Fulham,MID,52,a,0.2,1.2,1.2,11,242,12.9,19.0,58.9,55.0,,0.0,Everton (A),3,0,,,11,2025-11-14T06:38:28.636215
327,Andreas,Andreas Hoelgebaum Pereira,10,Fulham,MID,53,u,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Everton (A),3,0,has joined Palmeiras permanently.,2025-09-02T13:24:11.133813Z,11,2025-11-14T06:38:28.636215
328,Sessegnon,Ryan Sessegnon,10,Fulham,MID,54,a,0.7,6.0,4.7,47,836,39.0,201.8,89.1,100.0,100.0,80.0,Everton (A),3,0,,2025-08-22T14:00:07.804630Z,11,2025-11-14T06:38:28.636215
329,Wilson,Harry Wilson,10,Fulham,MID,52,a,0.4,3.2,3.4,34,652,39.5,131.6,129.3,135.0,100.0,80.0,Everton (A),3,0,,2025-10-28T21:00:08.556552Z,11,2025-11-14T06:38:28.636215
330,Berge,Sander Berge,10,Fulham,MID,49,a,0.1,2.8,2.5,27,958,26.1,119.4,111.9,29.0,,0.0,Everton (A),3,0,,,11,2025-11-14T06:38:28.636215
331,Cairney,Tom Cairney,10,Fulham,MID,49,a,0.0,1.0,1.1,8,196,7.3,14.6,35.1,22.0,100.0,80.0,Everton (A),3,0,,2025-10-18T20:00:09.684225Z,11,2025-11-14T06:38:28.636215
332,Lukić,Saša Lukić,10,Fulham,MID,50,s,0.1,2.2,3.0,27,677,41.5,125.2,219.7,71.0,0.0,0.0,Everton (A),3,0,Suspended until 29 Nov,2025-11-08T18:30:08.726840Z,11,2025-11-14T06:38:28.636215
333,Godo,Martial Godo,10,Fulham,MID,45,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Everton (A),3,0,has joined Strasbourg permanently.,2025-09-02T13:30:29.210428Z,11,2025-11-14T06:38:28.636215
334,Harris,Luke Harris,10,Fulham,MID,45,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Everton (A),3,0,Has joined Oxford United on loan for the rest of the season.,2025-07-28T11:48:41.571901Z,11,2025-11-14T06:38:28.636215
335,King,Josh King,10,Fulham,MID,45,a,4.0,1.8,1.7,19,659,27.8,71.8,79.1,134.0,,0.0,Everton (A),3,0,,,11,2025-11-14T06:38:28.636215
336,Reed,Harrison Reed,10,Fulham,MID,43,a,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Everton (A),3,0,,,11,2025-11-14T06:38:28.636215
337,Raúl,Raúl Jiménez Rodríguez,10,Fulham,FWD,62,a,0.9,3.2,2.5,25,449,27.7,77.6,49.4,157.0,100.0,80.0,Everton (A),3,0,,2025-10-29T18:00:08.542122Z,11,2025-11-14T06:38:28.636215
338,Muniz,Rodrigo Muniz Carvalho,10,Fulham,FWD,54,d,1.0,0.5,2.4,17,348,22.2,61.8,42.0,122.0,75.0,80.0,Everton (A),3,0,Hamstring injury - 75% chance of playing,2025-11-08T19:00:09.014811Z,11,2025-11-14T06:38:28.636215
664,Lecomte,Benjamin Lecomte,10,Fulham,GK,40,a,0.6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Everton (A),3,0,,,11,2025-11-14T06:38:28.636215
727,Chukwueze,Samuel Chukwueze,10,Fulham,MID,53,a,0.0,0.5,1.8,7,77,8.7,21.2,26.7,39.0,100.0,80.0,Everton (A),3,0,,2025-10-17T16:00:11.395453Z,11,2025-11-14T06:38:28.636215
731,Kevin,Kevin Santos Lopes de Macedo,10,Fulham,MID,59,a,0.1,1.8,1.2,10,314,17.5,58.2,69.4,47.0,100.0,80.0,Everton (A),3,0,,2025-09-24T06:30:08.624024Z,11,2025-11-14T06:38:28.636215
737,Kusi-Asare,Jonah Kusi-Asare,10,Fulham,FWD,45,a,0.1,0.2,1.0,1,1,0.0,0.0,0.0,0.0,,0.0,Everton (A),3,0,,,11,2025-11-14T06:38:28.636215
339,Meslier,Illan Meslier,11,Leeds,GK,43,a,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Nott'm Forest (A),3,0,,,11,2025-11-14T06:38:28.636215
340,Cairns,Alex Cairns,11,Leeds,GK,40,a,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Nott'm Forest (A),3,0,,,11,2025-11-14T06:38:28.636215
341,Darlow,Karl Darlow,11,Leeds,GK,40,a,2.3,0.2,2.0,10,450,10.5,105.0,0.0,0.0,,0.0,Nott'm Forest (A),3,0,,,11,2025-11-14T06:38:28.636215
342,Bogle,Jayden Bogle,11,Leeds,DEF,45,a,0.2,1.2,2.5,28,958,28.3,137.4,68.0,77.0,100.0,80.0,Nott'm Forest (A),3,0,,2025-09-20T23:30:06.793765Z,11,2025-11-14T06:38:28.636215
343,Struijk,Pascal Struijk,11,Leeds,DEF,44,a,0.3,0.2,2.8,25,728,24.7,156.0,31.2,59.0,100.0,80.0,Nott'm Forest (A),3,0,,2025-10-23T13:30:08.346349Z,11,2025-11-14T06:38:28.636215
344,Bijol,Jaka Bijol,11,Leeds,DEF,39,a,0.2,1.5,2.0,6,261,6.8,54.2,11.6,2.0,100.0,80.0,Nott'm Forest (A),3,0,,2025-07-21T10:00:04.901206Z,11,2025-11-14T06:38:28.636215
345,Bornauw,Sebastiaan Bornauw,11,Leeds,DEF,39,d,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,75.0,80.0,Nott'm Forest (A),3,0,Knee injury - 75% chance of playing,2025-11-07T15:00:08.770628Z,11,2025-11-14T06:38:28.636215
346,Byram,Sam Byram,11,Leeds,DEF,39,a,0.2,0.0,1.0,1,7,0.0,0.0,0.0,0.0,,0.0,Nott'm Forest (A),3,0,,,11,2025-11-14T06:38:28.636215
347,Gudmundsson,Gabriel Gudmundsson,11,Leeds,DEF,40,a,4.6,1.0,2.5,27,911,41.1,179.4,176.7,55.0,100.0,80.0,Nott'm Forest (A),3,0,,2025-10-25T09:30:08.635945Z,11,2025-11-14T06:38:28.636215
348,Rodon,Joe Rodon,11,Leeds,DEF,41,a,6.4,4.0,4.2,46,990,45.5,298.0,30.6,126.0,100.0,80.0,Nott'm Forest (A),3,0,,2025-09-05T10:00:06.564684Z,11,2025-11-14T06:38:28.636215
349,Schmidt,Isaac Schmidt,11,Leeds,DEF,40,u,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nott'm Forest (A),3,0,has joined Werder Bremen on loan for the rest of the season.,2025-09-02T12:00:32.361624Z,11,2025-11-14T06:38:28.636215
350,Aaronson,Brenden Aaronson,11,Leeds,MID,54,a,0.2,5.5,3.7,41,709,46.6,152.0,159.5,154.0,,0.0,Nott'm Forest (A),3,0,,,11,2025-11-14T06:38:28.636215
351,Gnonto,Wilfried Gnonto,11,Leeds,MID,52,a,0.1,0.0,1.5,6,191,5.3,15.8,21.4,16.0,100.0,80.0,Nott'm Forest (A),3,0,,2025-09-18T14:30:08.147956Z,11,2025-11-14T06:38:28.636215
352,Harrison,Jack Harrison,11,Leeds,MID,52,a,0.1,1.2,1.1,11,261,11.5,30.0,49.4,35.0,,0.0,Nott'm Forest (A),3,0,,,11,2025-11-14T06:38:28.636215
353,James,Daniel James,11,Leeds,MID,53,a,0.1,1.0,1.4,11,284,15.7,26.4,83.1,47.0,100.0,80.0,Nott'm Forest (A),3,0,,2025-10-01T21:30:06.176228Z,11,2025-11-14T06:38:28.636215
354,Ampadu,Ethan Ampadu,11,Leeds,MID,49,a,0.1,2.2,2.7,24,787,22.1,124.2,74.6,21.0,100.0,80.0,Nott'm Forest (A),3,0,,2025-10-23T13:30:08.371584Z,11,2025-11-14T06:38:28.636215
355,Greenwood,Sam Greenwood,11,Leeds,MID,49,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nott'm Forest (A),3,0,has joined Pogon Szczecin permanently.,2025-09-02T12:00:32.393623Z,11,2025-11-14T06:38:28.636215
356,Gruev,Ilia Gruev,11,Leeds,MID,48,a,0.0,0.0,1.4,7,211,3.6,25.0,8.9,2.0,,0.0,Nott'm Forest (A),3,0,,,11,2025-11-14T06:38:28.636215
357,Ramazani,Largie Ramazani,11,Leeds,MID,49,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nott'm Forest (A),3,0,has joined Valencia on loan for the rest of the season.,2025-09-02T12:00:32.377624Z,11,2025-11-14T06:38:28.636215
358,Tanaka,Tanaka Ao,11,Leeds,MID,48,a,0.1,1.5,1.6,13,320,9.0,19.8,62.4,10.0,100.0,80.0,Nott'm Forest (A),3,0,,2025-08-24T01:30:06.493361Z,11,2025-11-14T06:38:28.636215
359,Crew,Charlie Crew,11,Leeds,MID,45,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nott'm Forest (A),3,0,Has joined Doncaster Rovers on loan for the rest of the season.,2025-08-11T01:12:36.647868Z,11,2025-11-14T06:38:28.636215
360,Gelhardt,Joe Gelhardt,11,Leeds,MID,45,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nott'm Forest (A),3,0,Has joined Hull City on loan for the rest of the season.,2025-08-11T11:07:52.207439Z,11,2025-11-14T06:38:28.636215
361,Gyabi,Darko Gyabi,11,Leeds,MID,45,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nott'm Forest (A),3,0,has joined Hull City permanently.,2025-09-02T13:38:58.066167Z,11,2025-11-14T06:38:28.636215
362,Piroe,Joël Piroe,11,Leeds,FWD,50,a,0.4,0.5,1.2,6,178,9.6,5.4,16.7,77.0,100.0,80.0,Nott'm Forest (A),3,0,,2025-09-11T17:30:06.758854Z,11,2025-11-14T06:38:28.636215
363,Bamford,Patrick Bamford,11,Leeds,FWD,49,u,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nott'm Forest (A),3,0,has departed the club as a free agent.,2025-09-02T12:00:32.408955Z,11,2025-11-14T06:38:28.636215
364,Mateo Joseph,Mateo Joseph Fernández-Regatillo,11,Leeds,FWD,50,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nott'm Forest (A),3,0,Has joined RCD Mallorca on loan for the rest of the season.,2025-08-11T11:07:32.622877Z,11,2025-11-14T06:38:28.636215
365,Nmecha,Lukas Nmecha,11,Leeds,FWD,50,a,0.6,2.8,2.1,23,272,20.1,85.2,13.7,103.0,100.0,80.0,Nott'm Forest (A),3,0,,2025-09-11T17:30:06.775545Z,11,2025-11-14T06:38:28.636215
493,Longstaff,Sean Longstaff,11,Leeds,MID,49,a,1.0,2.5,3.5,38,787,56.2,215.6,296.2,50.0,,0.0,Nott'm Forest (A),3,0,,,11,2025-11-14T06:38:28.636215
660,Stach,Anton Stach,11,Leeds,MID,49,a,2.1,1.8,4.0,40,798,49.6,159.2,235.3,101.0,,0.0,Nott'm Forest (A),3,0,,,11,2025-11-14T06:38:28.636215
665,Perri,Lucas Estella Perri,11,Leeds,GK,45,a,0.2,1.2,2.8,17,540,10.9,109.6,0.0,0.0,100.0,80.0,Nott'm Forest (A),3,0,,2025-09-11T17:30:07.176029Z,11,2025-11-14T06:38:28.636215
691,Calvert-Lewin,Dominic Calvert-Lewin,11,Leeds,FWD,55,a,1.0,1.8,2.8,25,614,36.6,62.8,111.6,197.0,100.0,80.0,Nott'm Forest (A),3,0,,2025-11-03T09:30:09.059059Z,11,2025-11-14T06:38:28.636215
698,Okafor,Noah Okafor,11,Leeds,MID,55,a,0.2,2.0,3.6,29,515,31.3,116.8,74.9,121.0,100.0,80.0,Nott'm Forest (A),3,0,,2025-10-17T00:30:11.157914Z,11,2025-11-14T06:38:28.636215
706,Justin,James Justin,11,Leeds,DEF,40,a,0.2,0.2,0.8,4,77,1.8,15.4,1.1,2.0,,0.0,Nott'm Forest (A),3,0,,,11,2025-11-14T06:38:28.636215
741,Gray,Harry Gray,11,Leeds,FWD,45,a,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,80.0,Nott'm Forest (A),3,0,,2025-10-02T14:30:07.989923Z,11,2025-11-14T06:38:28.636215
366,A.Becker,Alisson Becker,12,Liverpool,GK,54,i,5.5,0.0,3.3,20,540,10.7,106.8,0.1,0.0,0.0,0.0,Man City (A),4,0,Muscle injury - Expected back 22 Nov,2025-10-01T00:30:06.184759Z,11,2025-11-14T06:38:28.636215
367,Mamardashvili,Giorgi Mamardashvili,12,Liverpool,GK,43,a,1.1,4.2,3.8,19,450,13.9,140.0,0.0,0.0,,0.0,Man City (A),4,0,,,11,2025-11-14T06:38:28.636215
368,Pécsi,Ármin Pécsi,12,Liverpool,GK,39,a,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Man City (A),4,0,,,11,2025-11-14T06:38:28.636215
369,Woodman,Freddie Woodman,12,Liverpool,GK,39,a,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Man City (A),4,0,,,11,2025-11-14T06:38:28.636215
370,Frimpong,Jeremie Frimpong,12,Liverpool,DEF,57,i,5.0,0.2,1.8,7,83,6.6,19.4,17.3,29.0,0.0,0.0,Man City (A),4,0,Hamstring injury - Unknown return date,2025-10-23T09:00:08.355744Z,11,2025-11-14T06:38:28.636215
371,Kerkez,Milos Kerkez,12,Liverpool,DEF,57,a,3.3,2.0,2.1,21,694,29.6,142.6,89.5,63.0,,0.0,Man City (A),4,0,,,11,2025-11-14T06:38:28.636215
372,Robertson,Andrew Robertson,12,Liverpool,DEF,58,a,1.0,2.2,1.8,11,291,21.9,68.4,102.6,47.0,,0.0,Man City (A),4,0,,,11,2025-11-14T06:38:28.636215
373,Virgil,Virgil van Dijk,12,Liverpool,DEF,59,a,23.0,3.0,3.7,41,990,42.4,317.2,45.8,62.0,,0.0,Man City (A),4,0,,,11,2025-11-14T06:38:28.636215
374,Konaté,Ibrahima Konaté,12,Liverpool,DEF,54,a,2.7,3.8,3.5,39,922,33.6,229.0,73.1,33.0,100.0,80.0,Man City (A),4,0,,2025-10-05T01:30:08.114532Z,11,2025-11-14T06:38:28.636215
375,Bradley,Conor Bradley,12,Liverpool,DEF,50,a,0.3,3.0,1.7,15,529,17.0,75.6,62.8,33.0,100.0,80.0,Man City (A),4,0,,2025-08-10T23:00:06.506922Z,11,2025-11-14T06:38:28.636215
376,Gomez,Joe Gomez,12,Liverpool,DEF,49,a,0.1,0.5,1.0,4,43,2.0,14.6,0.8,6.0,100.0,80.0,Man City (A),4,0,,2025-08-10T23:00:06.519894Z,11,2025-11-14T06:38:28.636215
377,Tsimikas,Konstantinos Tsimikas,12,Liverpool,DEF,48,u,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Man City (A),4,0,has joined AS Roma on loan for the rest of the season.,2025-09-22T09:16:54.545563Z,11,2025-11-14T06:38:28.636215
378,Nallo,Amara Nallo,12,Liverpool,DEF,38,a,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,80.0,Man City (A),4,0,,2025-10-30T11:30:08.685763Z,11,2025-11-14T06:38:28.636215
379,R.Williams,Rhys Williams,12,Liverpool,DEF,38,a,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Man City (A),4,0,,,11,2025-11-14T06:38:28.636215
380,Ramsay,Calvin Ramsay,12,Liverpool,DEF,38,a,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Man City (A),4,0,,,11,2025-11-14T06:38:28.636215
381,M.Salah,Mohamed Salah,12,Liverpool,MID,142,a,23.9,5.0,4.9,54,984,83.8,229.8,300.3,308.0,,0.0,Man City (A),4,0,,,11,2025-11-14T06:38:28.636215
382,Wirtz,Florian Wirtz,12,Liverpool,MID,80,a,7.1,1.5,1.7,19,686,44.3,75.8,230.0,137.0,,0.0,Man City (A),4,0,,,11,2025-11-14T06:38:28.636215
383,Luis Díaz,Luis Díaz Marulanda,12,Liverpool,MID,80,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Man City (A),4,0,Has joined Bayern Munch permanently.,2025-07-30T14:05:01.491481Z,11,2025-11-14T06:38:28.636215
384,Gakpo,Cody Gakpo,12,Liverpool,MID,75,a,13.0,3.2,4.2,46,829,76.3,195.8,293.1,273.0,,0.0,Man City (A),4,0,,,11,2025-11-14T06:38:28.636215
385,Chiesa,Federico Chiesa,12,Liverpool,MID,64,a,0.3,1.5,2.5,20,117,17.7,98.0,16.7,62.0,100.0,80.0,Man City (A),4,0,,2025-10-03T09:30:08.615318Z,11,2025-11-14T06:38:28.636215
386,Mac Allister,Alexis Mac Allister,12,Liverpool,MID,63,a,1.2,2.5,2.5,25,637,28.5,100.6,137.8,46.0,100.0,80.0,Man City (A),4,0,,2025-08-28T17:30:07.822110Z,11,2025-11-14T06:38:28.636215
387,Szoboszlai,Dominik Szoboszlai,12,Liverpool,MID,66,a,5.1,4.2,4.0,44,990,67.1,254.8,295.8,120.0,,0.0,Man City (A),4,0,,,11,2025-11-14T06:38:28.636215
388,C.Jones,Curtis Jones,12,Liverpool,MID,54,a,0.1,0.8,1.4,13,338,15.8,59.0,66.3,33.0,100.0,80.0,Man City (A),4,0,,2025-10-25T23:00:08.088311Z,11,2025-11-14T06:38:28.636215
390,Gravenberch,Ryan Gravenberch,12,Liverpool,MID,56,a,4.7,3.8,5.8,52,781,42.1,229.0,126.8,65.0,100.0,80.0,Man City (A),4,0,,2025-10-20T00:30:09.747338Z,11,2025-11-14T06:38:28.636215
392,Endo,Endo Wataru,12,Liverpool,MID,49,a,0.1,0.0,1.5,6,36,3.9,28.8,10.9,0.0,100.0,80.0,Man City (A),4,0,,2025-10-13T09:30:08.494382Z,11,2025-11-14T06:38:28.636215
393,Bajcetic,Stefan Bajčetić Maquieira,12,Liverpool,MID,43,i,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Man City (A),4,0,Hamstring injury - Unknown return date,2025-09-12T10:00:06.938334Z,11,2025-11-14T06:38:28.636215
394,McConnell,James McConnell,12,Liverpool,MID,44,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Man City (A),4,0,has joined Ajax on loan for the rest of the season.,2025-09-22T21:23:24.738341Z,11,2025-11-14T06:38:28.636215
395,Morton,Tyler Morton,12,Liverpool,MID,45,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Man City (A),4,0,Has joined Lyon permanently.,2025-08-11T01:13:11.403187Z,11,2025-11-14T06:38:28.636215
396,Nyoni,Trey Nyoni,12,Liverpool,MID,43,a,0.6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Man City (A),4,0,,,11,2025-11-14T06:38:28.636215
397,Darwin,Darwin Núñez Ribeiro,12,Liverpool,FWD,65,u,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Man City (A),4,0,Has joined Al-Hilal permanently.,2025-08-11T11:06:59.061616Z,11,2025-11-14T06:38:28.636215
398,Danns,Jayden Danns,12,Liverpool,FWD,44,i,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Man City (A),4,0,Hamstring injury - Unknown return date,2025-10-17T01:00:10.583515Z,11,2025-11-14T06:38:28.636215
499,Isak,Alexander Isak,12,Liverpool,FWD,104,a,4.6,0.5,2.5,10,250,8.7,21.8,21.5,50.0,100.0,80.0,Man City (A),4,0,,2025-10-23T07:30:08.636044Z,11,2025-11-14T06:38:28.636215
661,Ekitiké,Hugo Ekitiké,12,Liverpool,FWD,86,a,15.4,1.5,3.9,39,630,36.6,155.6,82.8,136.0,100.0,80.0,Man City (A),4,0,,2025-10-01T00:30:06.331343Z,11,2025-11-14T06:38:28.636215
686,Ngumoha,Rio Ngumoha,12,Liverpool,MID,45,a,0.5,0.2,2.2,9,30,8.8,39.2,22.7,25.0,,0.0,Man City (A),4,0,,,11,2025-11-14T06:38:28.636215
692,Leoni,Giovanni Leoni,12,Liverpool,DEF,49,i,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Man City (A),4,0,Knee injury - Expected back 01 Sep,2025-09-24T06:00:06.281394Z,11,2025-11-14T06:38:28.636215
746,Morrison,Kieran Morrison,12,Liverpool,MID,45,a,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Man City (A),4,0,,,11,2025-11-14T06:38:28.636215
182,Trafford,James Trafford,13,Man City,GK,47,a,1.1,0.0,3.7,11,270,10.1,100.2,0.0,0.0,,0.0,Liverpool (H),4,1,,,11,2025-11-14T06:38:28.636215
399,Ederson M.,Ederson Santana de Moraes,13,Man City,GK,53,u,0.9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Liverpool (H),4,1,has joined Fenerbache permanently.,2025-09-02T13:32:35.715838Z,11,2025-11-14T06:38:28.636215
400,Ortega Moreno,Stefan Ortega Moreno,13,Man City,GK,48,a,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Liverpool (H),4,1,,,11,2025-11-14T06:38:28.636215
401,Bettinelli,Marcus Bettinelli,13,Man City,GK,40,a,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,80.0,Liverpool (H),4,1,,2025-08-22T12:00:07.134628Z,11,2025-11-14T06:38:28.636215
402,Aït-Nouri,Rayan Aït-Nouri,13,Man City,DEF,57,a,4.7,0.2,2.8,11,203,7.8,44.0,27.5,7.0,100.0,80.0,Liverpool (H),4,1,,2025-10-17T13:00:10.922539Z,11,2025-11-14T06:38:28.636215
403,Gvardiol,Joško Gvardiol,13,Man City,DEF,58,a,5.1,2.5,4.9,34,609,21.3,133.0,47.4,33.0,100.0,80.0,Liverpool (H),4,1,,2025-08-15T14:00:07.606174Z,11,2025-11-14T06:38:28.636215
404,Akanji,Manuel Akanji,13,Man City,DEF,54,u,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Liverpool (H),4,1,has joined Inter Milan on loan for the rest of the season.,2025-09-02T13:32:35.738667Z,11,2025-11-14T06:38:28.636215
405,Aké,Nathan Aké,13,Man City,DEF,53,a,0.6,1.5,2.0,10,201,7.6,37.4,24.9,13.0,,0.0,Liverpool (H),4,1,,,11,2025-11-14T06:38:28.636215
406,Khusanov,Abdukodir Khusanov,13,Man City,DEF,54,a,0.3,0.0,2.8,11,227,4.8,42.4,5.2,0.0,100.0,80.0,Liverpool (H),4,1,,2025-09-21T22:30:06.201489Z,11,2025-11-14T06:38:28.636215
407,Matheus N.,Matheus Nunes,13,Man City,DEF,53,a,0.8,6.0,5.0,45,693,29.3,178.4,87.9,26.0,,0.0,Liverpool (H),4,1,,,11,2025-11-14T06:38:28.636215
408,Rúben,Rúben dos Santos Gato Alves Dias,13,Man City,DEF,55,a,4.4,4.5,4.1,45,905,26.0,210.6,34.9,14.0,,0.0,Liverpool (H),4,1,,,11,2025-11-14T06:38:28.636215
409,Stones,John Stones,13,Man City,DEF,54,a,0.7,0.5,2.2,11,324,9.1,69.6,19.3,2.0,100.0,80.0,Liverpool (H),4,1,,2025-09-12T13:00:10.101362Z,11,2025-11-14T06:38:28.636215
410,Lewis,Rico Lewis,13,Man City,DEF,48,a,1.6,0.2,3.0,15,172,9.4,47.2,32.2,15.0,100.0,80.0,Liverpool (H),4,1,,2025-09-05T10:00:06.653551Z,11,2025-11-14T06:38:28.636215
411,O’Reilly,Nico O'Reilly,13,Man City,DEF,50,a,1.9,7.8,5.1,51,683,41.8,208.8,129.8,79.0,100.0,80.0,Liverpool (H),4,1,,2025-09-05T10:00:06.671127Z,11,2025-11-14T06:38:28.636215
412,Vitor Reis,Vitor de Oliveira Nunes dos Reis,13,Man City,DEF,50,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Liverpool (H),4,1,Has joined Girona on loan for the rest of the season.,2025-08-11T01:23:23.836966Z,11,2025-11-14T06:38:28.636215
413,Marmoush,Omar Marmoush,13,Man City,MID,83,a,2.6,0.8,2.0,12,178,14.2,38.2,37.4,67.0,100.0,80.0,Liverpool (H),4,1,,2025-10-17T13:00:10.956609Z,11,2025-11-14T06:38:28.636215
414,Foden,Phil Foden,13,Man City,MID,80,a,4.5,2.8,3.4,31,711,59.7,141.6,352.1,103.0,100.0,80.0,Liverpool (H),4,1,,2025-08-10T23:00:06.538510Z,11,2025-11-14T06:38:28.636215
415,Savinho,Sávio Moreira de Oliveira,13,Man City,MID,69,a,0.5,2.2,2.0,16,388,27.6,57.4,83.5,136.0,100.0,80.0,Liverpool (H),4,1,,2025-08-15T14:00:07.649098Z,11,2025-11-14T06:38:28.636215
